Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Female,White (includes Hispanic),Ages 40-64,2016,23.5616,23.1113,24.0186,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2000,89.2454,87.2776,91.2464,2000-2016,-1.7582,-1.8602,-1.6561,Trend is Falling,Breast
Female,White (includes Hispanic),Ages 65-74,2001,85.1545,83.2261,87.1164,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2002,84.106,82.1827,86.063,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2003,82.1341,80.2322,84.0697,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2004,81.7688,79.8727,83.6986,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2005,78.9774,77.117,80.8713,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2006,76.7421,74.9179,78.5994,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2007,76.7773,74.9709,78.6162,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2008,75.4347,73.6724,77.2285,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2009,73.697,71.9819,75.4427,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2010,73.3712,71.6801,75.0921,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2011,72.4659,70.806,74.1549,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2012,70.3585,68.7673,71.9772,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2013,69.1262,67.5861,70.6925,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2014,68.2016,66.7022,69.7261,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2015,67.38,65.9158,68.8685,,,,,,Breast
Female,White (includes Hispanic),Ages 65-74,2016,65.4951,64.0763,66.9375,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2000,148.5897,146.16,151.0496,2000-2016,-1.3138,-1.4135,-1.214,Trend is Falling,Breast
Female,White (includes Hispanic),Ages 75+,2001,143.284,140.9059,145.6922,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2002,144.4862,142.1095,146.8927,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2003,142.3333,139.9832,144.713,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2004,137.9784,135.6667,140.3196,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2005,138.0759,135.7718,140.4093,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2006,135.406,133.1267,137.7144,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2007,133.6299,131.3725,135.9163,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2008,130.6944,128.4627,132.9551,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2009,128.8336,126.6147,131.0816,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2010,128.3823,126.1768,130.6168,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2011,125.8439,123.6629,128.0538,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2012,125.3065,123.1353,127.5064,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2013,122.298,120.1636,124.4609,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2014,122.7913,120.6634,124.9473,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2015,120.7589,118.6619,122.8838,,,,,,Breast
Female,White (includes Hispanic),Ages 75+,2016,120.9846,118.898,123.0987,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Breast
Female,White (includes Hispanic),Ages < 20,2001,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2002,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2003,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2004,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2005,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2006,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2007,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2008,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2009,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2010,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2011,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2012,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2013,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2014,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2015,-,-,-,,,,,,Breast
Female,White (includes Hispanic),Ages < 20,2016,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2000,0.3679,0.3333,0.405,2000-2002,-9.3862,-21.8184,5.023,Stable,Breast
Male,All Races (includes Hispanic),All Ages,2001,0.3506,0.3172,0.3865,2002-2016,-0.7341,-1.4258,-0.0375,Trend is Falling,Breast
Male,All Races (includes Hispanic),All Ages,2002,0.3088,0.2775,0.3424,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2003,0.3115,0.2803,0.345,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2004,0.2923,0.2624,0.3245,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2005,0.2917,0.2625,0.3232,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2006,0.2947,0.2656,0.326,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2007,0.2799,0.2516,0.3103,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2008,0.3145,0.2852,0.346,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2009,0.2799,0.2526,0.3093,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2010,0.3033,0.275,0.3336,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2011,0.2962,0.2687,0.3258,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2012,0.2614,0.236,0.2887,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2013,0.301,0.2737,0.3302,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2014,0.2866,0.2606,0.3146,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2015,0.2779,0.2526,0.3051,,,,,,Breast
Male,All Races (includes Hispanic),All Ages,2016,0.2678,0.2435,0.294,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2000,0.0398,0.0284,0.0541,2000-2005,-11.4147,-19.1394,-2.952,Trend is Falling,Breast
Male,All Races (includes Hispanic),Ages < 50,2001,0.0286,0.0192,0.0411,2005-2013,7.5125,1.4719,13.9127,Trend is Rising,Breast
Male,All Races (includes Hispanic),Ages < 50,2002,0.0302,0.0205,0.0428,2013-2016,-17.0768,-34.7928,5.4524,Stable,Breast
Male,All Races (includes Hispanic),Ages < 50,2003,0.024,0.0155,0.0355,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2004,0.0239,0.0154,0.0353,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2005,0.0164,0.0096,0.0263,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2006,0.0252,0.0166,0.0367,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2007,0.0212,0.0132,0.032,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2008,0.0238,0.0154,0.0351,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2009,0.0329,0.0227,0.046,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2010,0.0295,0.0198,0.0421,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2011,0.0306,0.0207,0.0435,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2012,0.0284,0.019,0.0408,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2013,0.0384,0.0271,0.0527,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2014,0.026,0.017,0.0381,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2015,0.0288,0.0191,0.0415,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 50,2016,0.0189,0.0113,0.0294,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2000,0.5566,0.4587,0.6692,2000-2016,-1.7404,-2.7067,-0.7646,Trend is Falling,Breast
Male,All Races (includes Hispanic),Ages 50-64,2001,0.499,0.4081,0.6041,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2002,0.4338,0.351,0.5303,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2003,0.4609,0.377,0.558,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2004,0.3657,0.2928,0.4511,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2005,0.4014,0.3261,0.4887,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2006,0.4454,0.3673,0.5352,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2007,0.3525,0.2848,0.4315,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2008,0.4465,0.371,0.5329,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2009,0.4331,0.3601,0.5166,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2010,0.3838,0.3164,0.4613,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2011,0.3997,0.3323,0.477,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2012,0.357,0.2934,0.4303,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2013,0.3754,0.3093,0.4514,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2014,0.3806,0.3155,0.4553,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2015,0.351,0.2889,0.4226,,,,,,Breast
Male,All Races (includes Hispanic),Ages 50-64,2016,0.4026,0.3363,0.4783,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2000,2.0227,1.7871,2.2805,2000-2016,-1.1948,-1.8167,-0.5691,Trend is Falling,Breast
Male,All Races (includes Hispanic),Ages 65+,2001,2.0183,1.7861,2.2722,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2002,1.7557,1.5392,1.9939,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2003,1.78,1.5632,2.0183,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2004,1.7422,1.5308,1.9745,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2005,1.7377,1.5309,1.9645,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2006,1.659,1.4575,1.8804,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2007,1.6752,1.4745,1.8953,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2008,1.8227,1.617,2.0472,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2009,1.5123,1.3263,1.7169,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2010,1.7757,1.5771,1.9922,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2011,1.694,1.5024,1.9031,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2012,1.4817,1.3066,1.6735,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2013,1.7161,1.5289,1.9197,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2014,1.6674,1.4866,1.8641,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2015,1.6177,1.4428,1.8078,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65+,2016,1.5335,1.3655,1.7164,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Breast
Male,All Races (includes Hispanic),Ages <15,2001,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2002,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2003,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2004,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2005,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2006,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2007,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2008,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2009,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2010,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2011,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2012,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2013,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2014,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2015,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages <15,2016,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2000,-,-,-,2000-2016,-,-,-,-,Breast
Male,All Races (includes Hispanic),Ages 15-39,2001,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2002,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2003,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2004,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2005,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2006,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2007,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2008,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2009,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2010,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2011,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2012,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2013,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2014,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2015,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 15-39,2016,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2000,0.3344,0.281,0.3951,2000-2004,-6.9965,-12.8552,-0.744,Trend is Falling,Breast
Male,All Races (includes Hispanic),Ages 40-64,2001,0.2979,0.2483,0.3545,2004-2016,-0.1384,-1.3526,1.0908,Stable,Breast
Male,All Races (includes Hispanic),Ages 40-64,2002,0.2693,0.2231,0.3223,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2003,0.2751,0.2291,0.3276,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2004,0.2254,0.1846,0.2724,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2005,0.2298,0.1893,0.2765,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2006,0.2679,0.2247,0.3172,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2007,0.2141,0.1762,0.258,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2008,0.2574,0.2164,0.3041,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2009,0.2706,0.2285,0.3183,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2010,0.245,0.2053,0.2902,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2011,0.2426,0.2041,0.2865,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2012,0.2307,0.1929,0.2739,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2013,0.2482,0.2083,0.2937,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2014,0.243,0.2042,0.2873,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2015,0.2265,0.1891,0.2695,,,,,,Breast
Male,All Races (includes Hispanic),Ages 40-64,2016,0.2389,0.2013,0.2818,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2000,1.3912,1.1485,1.6699,2000-2016,-0.8884,-2.1123,0.3508,Stable,Breast
Male,All Races (includes Hispanic),Ages 65-74,2001,1.4442,1.1974,1.727,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2002,1.0108,0.8061,1.2515,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2003,1.0596,0.8507,1.3041,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2004,1.0736,0.864,1.3186,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2005,1.2787,1.0495,1.543,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2006,0.9861,0.7881,1.2184,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2007,1.0192,0.8198,1.2523,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2008,1.274,1.0542,1.526,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2009,0.8488,0.675,1.0538,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2010,1.2012,0.9944,1.4381,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2011,1.0573,0.8668,1.2771,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2012,1.1038,0.9133,1.322,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2013,1.0614,0.8792,1.2699,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2014,1.0988,0.9191,1.3035,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2015,1.1495,0.9695,1.3533,,,,,,Breast
Male,All Races (includes Hispanic),Ages 65-74,2016,1.0878,0.9144,1.2843,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2000,2.7137,2.3047,3.1741,2000-2016,-1.3606,-2.0012,-0.7158,Trend is Falling,Breast
Male,All Races (includes Hispanic),Ages 75+,2001,2.6464,2.249,3.0937,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2002,2.5709,2.1827,3.008,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2003,2.5684,2.182,3.003,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2004,2.4738,2.1011,2.8934,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2005,2.2399,1.8936,2.6312,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2006,2.3953,2.039,2.7959,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2007,2.3929,2.0395,2.7897,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2008,2.4231,2.0717,2.8168,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2009,2.2383,1.9035,2.615,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2010,2.4044,2.061,2.7885,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2011,2.3908,2.0531,2.7681,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2012,1.8951,1.5991,2.2301,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2013,2.4324,2.0996,2.8031,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2014,2.2896,1.9707,2.6455,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2015,2.1299,1.826,2.47,,,,,,Breast
Male,All Races (includes Hispanic),Ages 75+,2016,2.0212,1.7296,2.348,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Breast
Male,All Races (includes Hispanic),Ages < 20,2001,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2002,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2003,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2004,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2005,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2006,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2007,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2008,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2009,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2010,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2011,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2012,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2013,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2014,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2015,-,-,-,,,,,,Breast
Male,All Races (includes Hispanic),Ages < 20,2016,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2000,-,-,-,2000-2016,-,-,-,-,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2001,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2002,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2003,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2004,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2005,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2006,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2007,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2008,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2009,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2010,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2011,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2012,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2013,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2014,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2015,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),All Ages,2016,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2000,-,-,-,2000-2016,-,-,-,-,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2001,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2002,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2003,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2004,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2005,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2006,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2007,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2008,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2009,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2010,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2011,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2012,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2013,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2014,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2015,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,2016,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2000,-,-,-,2000-2016,-,-,-,-,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2001,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2002,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2003,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2004,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2005,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2006,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2007,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2008,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2009,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2010,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2011,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2012,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2013,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2014,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2015,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,2016,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2000,-,-,-,2000-2016,-,-,-,-,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2001,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2002,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2003,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2004,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2005,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2006,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2007,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2008,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2009,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2010,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2011,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2012,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2013,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2014,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2015,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,2016,-,-,-,,,,,,Breast
Male,American Indian / Alaska Native (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Breast
