Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,Black (includes Hispanic),Ages 65+,2000,80.2114,76.9205,83.6067,2000-2016,-0.3091,-0.4827,-0.1353,Trend is Falling,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2001,78.9261,75.678,82.2776,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2002,77.7462,74.5491,81.0453,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2003,77.5382,74.3578,80.8195,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2004,76.8956,73.7526,80.1378,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2005,78.3364,75.1957,81.5743,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2006,77.6271,74.5306,80.8189,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2007,80.6168,77.4917,83.8353,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2008,77.4854,74.4633,80.5985,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2009,77.5188,74.5286,80.598,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2010,79.2765,76.2948,82.3445,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2011,77.5037,74.602,80.489,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2012,76,73.1713,78.9096,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2013,77.4514,74.6458,80.3352,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2014,74.7294,72.0274,77.5065,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2015,75.7772,73.1057,78.5209,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65+,2016,74.4048,71.8104,77.0688,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2001,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2002,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2003,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2004,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2005,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2006,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2007,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2008,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2009,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2010,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2011,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2012,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2013,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2014,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2015,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages <15,2016,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2000,0.2567,0.1777,0.358,2000-2016,-0.6134,-1.8441,0.6326,Stable,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2001,0.2727,0.1909,0.3767,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2002,0.2787,0.1951,0.3848,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2003,0.2741,0.1917,0.3788,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2004,0.2455,0.1686,0.3445,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2005,0.2599,0.1797,0.3624,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2006,0.2341,0.1577,0.333,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2007,0.2961,0.2094,0.4052,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2008,0.261,0.1805,0.3636,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2009,0.2887,0.2039,0.3954,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2010,0.1808,0.1144,0.2697,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2011,0.2294,0.1543,0.3264,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2012,0.2168,0.1444,0.3109,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2013,0.2183,0.1455,0.3127,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2014,0.2578,0.18,0.3563,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2015,0.2322,0.1591,0.3258,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 15-39,2016,0.2897,0.2073,0.3924,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2000,12.5589,11.8348,13.3152,2000-2016,-0.2883,-0.6395,0.0641,Stable,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2001,11.9229,11.2306,12.6462,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2002,12.4211,11.7281,13.1438,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2003,12.9543,12.2622,13.6749,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2004,12.8398,12.165,13.542,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2005,12.4253,11.7763,13.1007,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2006,12.5096,11.8698,13.1749,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2007,12.3093,11.6906,12.9524,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2008,12.4455,11.834,13.0806,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2009,12.103,11.5127,12.716,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2010,11.6395,11.0728,12.2282,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2011,11.3205,10.7716,11.8907,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2012,12.2023,11.6393,12.7862,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2013,11.7007,11.1563,12.2656,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2014,11.9842,11.437,12.5516,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2015,12.1868,11.6383,12.7554,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 40-64,2016,12.5254,11.9744,13.0962,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2000,59.4303,55.7577,63.2808,2000-2016,-0.4219,-0.6737,-0.1695,Trend is Falling,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2001,58.5187,54.8944,62.3188,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2002,60.7318,57.0604,64.5767,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2003,56.0441,52.5496,59.7093,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2004,57.5229,54.008,61.2058,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2005,56.0067,52.5798,59.5977,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2006,56.2899,52.894,59.846,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2007,57.5073,54.1127,61.0583,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2008,56.923,53.597,60.4009,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2009,56.5017,53.2342,59.9167,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2010,59.3734,56.0605,62.8301,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2011,58.0564,54.8367,61.4151,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2012,56.351,53.2423,59.5927,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2013,54.3016,51.3421,57.3865,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2014,54.4723,51.5847,57.4788,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2015,55.5013,52.6493,58.4666,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 65-74,2016,54.9798,52.2207,57.8462,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2000,102.9504,97.3859,108.7502,2000-2016,-0.2391,-0.5103,0.033,Stable,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2001,101.2562,95.7636,106.9818,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2002,96.3638,91.0418,101.9159,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2003,101.0574,95.6364,106.7058,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2004,98.0934,92.7848,103.6266,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2005,102.77,97.3975,108.3619,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2006,100.9746,95.6908,106.4741,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2007,105.9037,100.545,111.4737,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2008,99.9851,94.8366,105.3403,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2009,100.5162,95.4036,105.8314,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2010,101.0547,95.9987,106.3076,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2011,98.7833,93.8596,103.8981,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2012,97.5002,92.6766,102.5095,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2013,102.7824,97.9039,107.8409,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2014,96.8951,92.2246,101.7407,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2015,97.9634,93.3428,102.7533,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages 75+,2016,95.6601,91.1646,100.3195,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2001,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2002,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2003,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2004,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2005,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2006,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2007,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2008,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2009,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2010,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2011,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2012,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2013,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2014,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2015,-,-,-,,,,,,Pancreas
Both Sexes,Black (includes Hispanic),Ages < 20,2016,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2000,8.3464,7.8682,8.843,2000-2016,0.0119,-0.2209,0.2453,Stable,Pancreas
Both Sexes,Hispanic (any race),All Ages,2001,8.5263,8.0552,9.0148,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2002,8.2089,7.7592,8.6751,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2003,8.5243,8.0767,8.9876,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2004,8.5444,8.1085,8.9952,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2005,9.0253,8.5884,9.4764,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2006,8.5187,8.1039,8.947,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2007,8.3548,7.9542,8.7682,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2008,8.6338,8.2373,9.0424,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2009,8.7513,8.3622,9.1519,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2010,8.5589,8.1847,8.9441,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2011,8.7822,8.4127,9.1621,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2012,8.6222,8.2668,8.9874,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2013,8.4411,8.0983,8.7933,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2014,8.3671,8.0356,8.7074,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2015,8.5678,8.2418,8.9022,,,,,,Pancreas
Both Sexes,Hispanic (any race),All Ages,2016,8.4918,8.1743,8.8175,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2000,0.486,0.3936,0.5914,2000-2016,-0.3504,-1.0939,0.3987,Stable,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2001,0.4627,0.3755,0.5623,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2002,0.5125,0.4225,0.6144,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2003,0.5155,0.4276,0.6146,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2004,0.4447,0.3657,0.5344,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2005,0.5645,0.4765,0.6629,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2006,0.513,0.4314,0.6044,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2007,0.4866,0.4084,0.5743,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2008,0.4946,0.4173,0.5811,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2009,0.4736,0.3996,0.5565,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2010,0.502,0.4268,0.5859,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2011,0.4174,0.3498,0.4934,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2012,0.5309,0.4553,0.6146,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2013,0.4825,0.4118,0.5612,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2014,0.4764,0.4064,0.5544,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2015,0.466,0.3978,0.5418,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages < 50,2016,0.4737,0.4056,0.5492,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2000,10.1554,9.0533,11.3541,2000-2016,0.3639,-0.0121,0.7413,Stable,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2001,10.6509,9.5517,11.8413,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2002,10.5732,9.5099,11.7223,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2003,10.8198,9.7741,11.9463,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2004,11.2096,10.1747,12.3207,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2005,11.6394,10.6142,12.7363,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2006,10.6437,9.6944,11.6603,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2007,10.3877,9.4847,11.3533,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2008,11.0431,10.138,12.007,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2009,10.9329,10.0572,11.8642,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2010,10.7089,9.8705,11.5994,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2011,11.2565,10.4204,12.1418,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2012,11.0717,10.2609,11.9294,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2013,10.5292,9.7576,11.3455,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2014,11.3735,10.5903,12.1992,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2015,11.6674,10.894,12.4811,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 50-64,2016,11.0604,10.3248,11.8346,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2000,51.2072,47.7154,54.8865,2000-2016,-0.055,-0.3119,0.2025,Stable,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2001,52.1753,48.7379,55.7908,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2002,49.4712,46.2024,52.9097,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2003,51.6569,48.3953,55.0796,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2004,51.7588,48.5834,55.0869,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2005,54.3682,51.1869,57.6946,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2006,51.836,48.8034,55.0066,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2007,50.994,48.0583,54.0613,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2008,52.3777,49.4765,55.4038,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2009,53.5584,50.704,56.5309,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2010,52.1397,49.3963,54.995,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2011,53.7409,51.0291,56.5586,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2012,52.0445,49.449,54.74,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2013,51.5323,49.0218,54.1373,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2014,49.9796,47.5704,52.4784,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2015,51.2788,48.9098,53.7322,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65+,2016,51.3542,49.0397,53.7489,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2001,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2002,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2003,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2004,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2005,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2006,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2007,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2008,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2009,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2010,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2011,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2012,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2013,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2014,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2015,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages <15,2016,-,-,-,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2000,0.1507,0.0927,0.23,2000-2016,-0.8292,-2.298,0.6617,Stable,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2001,0.1638,0.1035,0.245,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2002,0.1553,0.097,0.2339,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2003,0.1695,0.1102,0.248,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2004,0.1749,0.1157,0.2526,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2005,0.1575,0.1015,0.2318,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2006,0.2051,0.1423,0.2853,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2007,0.1452,0.0935,0.2139,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2008,0.1393,0.0898,0.2052,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2009,0.1447,0.0951,0.2103,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2010,0.1585,0.1059,0.2272,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2011,0.1003,0.0601,0.1561,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2012,0.1552,0.1043,0.2213,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2013,0.1734,0.1204,0.2412,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2014,0.1467,0.0972,0.2113,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2015,0.1352,0.0896,0.1952,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 15-39,2016,0.156,0.1059,0.2207,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2000,5.9861,5.4007,6.6165,2000-2016,0.264,-0.0924,0.6216,Stable,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2001,6.1657,5.5867,6.7871,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2002,6.2559,5.6907,6.861,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2003,6.3681,5.8133,6.9606,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2004,6.3856,5.8439,6.963,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2005,6.8973,6.3516,7.4765,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2006,6.2337,5.73,6.7688,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2007,6.1145,5.6335,6.6251,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2008,6.4639,5.9825,6.9732,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2009,6.3532,5.8884,6.8444,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2010,6.2891,5.841,6.7622,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2011,6.4309,5.989,6.8965,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2012,6.5457,6.1096,7.0046,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2013,6.1366,5.7237,6.5713,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2014,6.5749,6.1567,7.014,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2015,6.7085,6.2959,7.141,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 40-64,2016,6.3981,6.0039,6.8115,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2000,37.1184,33.5473,40.9648,2000-2016,-0.5683,-0.939,-0.1961,Trend is Falling,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2001,37.6736,34.1435,41.4682,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2002,35.5631,32.1949,39.1863,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2003,35.7144,32.4033,39.2709,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2004,35.6526,32.4137,39.1271,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2005,36.5719,33.3424,40.0288,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2006,34.3885,31.3164,37.6795,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2007,33.2583,30.2898,36.4375,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2008,33.5376,30.636,36.639,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2009,36.822,33.8544,39.9791,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2010,34.2863,31.4873,37.2663,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2011,35.0337,32.2614,37.9791,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2012,33.2373,30.6224,36.0147,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2013,34.558,31.9597,37.3099,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2014,32.0663,29.6372,34.6401,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2015,35.2636,32.7903,37.8729,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 65-74,2016,33.2236,30.9047,35.6697,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 75+,2000,66.6233,60.4999,73.1999,2000-2008,1.2172,0.2198,2.2246,Trend is Rising,Pancreas
Both Sexes,Hispanic (any race),Ages 75+,2001,68.0433,62.0232,74.491,2008-2016,-0.5557,-1.3071,0.2013,Stable,Pancreas
Both Sexes,Hispanic (any race),Ages 75+,2002,64.6898,58.9729,70.8116,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 75+,2003,69.1014,63.3594,75.2244,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 75+,2004,69.3825,63.8014,75.3223,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 75+,2005,73.8412,68.2365,79.7838,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 75+,2006,70.9273,65.5802,76.5941,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 75+,2007,70.4008,65.2196,75.8842,,,,,,Pancreas
Both Sexes,Hispanic (any race),Ages 75+,2008,72.9929,67.849,78.4235,,,,,,Pancreas
