Sex,Race/Ethnicity,Age,Year,"Age-adjusted (AA) Rate per 100,000",AA Rate Lower Confidence Interval,AA Rate Upper Confidence Interval,Trend Year Range,Annual Percent Change (APC) (%),APC Lower Confidence Interval (%),APC Upper Confidence Interval (%),Trend Direction,Type
Both Sexes,Hispanic (any race),Ages < 20,2006,-,-,-,,,,,,Urinary Bladder
Both Sexes,Hispanic (any race),Ages < 20,2007,-,-,-,,,,,,Urinary Bladder
Both Sexes,Hispanic (any race),Ages < 20,2008,-,-,-,,,,,,Urinary Bladder
Both Sexes,Hispanic (any race),Ages < 20,2009,-,-,-,,,,,,Urinary Bladder
Both Sexes,Hispanic (any race),Ages < 20,2010,-,-,-,,,,,,Urinary Bladder
Both Sexes,Hispanic (any race),Ages < 20,2011,-,-,-,,,,,,Urinary Bladder
Both Sexes,Hispanic (any race),Ages < 20,2012,-,-,-,,,,,,Urinary Bladder
Both Sexes,Hispanic (any race),Ages < 20,2013,-,-,-,,,,,,Urinary Bladder
Both Sexes,Hispanic (any race),Ages < 20,2014,-,-,-,,,,,,Urinary Bladder
Both Sexes,Hispanic (any race),Ages < 20,2015,-,-,-,,,,,,Urinary Bladder
Both Sexes,Hispanic (any race),Ages < 20,2016,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2000,4.5862,4.4997,4.674,2000-2016,0.3161,0.2114,0.4208,Trend is Rising,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2001,4.592,4.5058,4.6795,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2002,4.6658,4.5793,4.7536,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2003,4.5548,4.47,4.641,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2004,4.7284,4.6422,4.8157,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2005,4.7146,4.6291,4.8013,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2006,4.7155,4.6306,4.8018,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2007,4.7556,4.6709,4.8416,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2008,4.7729,4.6885,4.8585,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2009,4.7269,4.6435,4.8116,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2010,4.8064,4.7228,4.8912,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2011,4.8161,4.733,4.9005,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2012,4.7954,4.7132,4.8788,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2013,4.8486,4.7665,4.9319,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2014,4.7449,4.6644,4.8266,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2015,4.8095,4.7291,4.8911,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,All Ages,2016,4.8377,4.7576,4.9189,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2000,0.1566,0.137,0.1782,2000-2016,-1.1713,-2.0215,-0.3138,Trend is Falling,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2001,0.1605,0.1407,0.1825,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2002,0.1764,0.1557,0.1992,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2003,0.1419,0.1235,0.1625,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2004,0.1611,0.1414,0.183,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2005,0.1899,0.1682,0.2138,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2006,0.1594,0.1395,0.1814,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2007,0.1502,0.131,0.1716,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2008,0.1611,0.1408,0.1836,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2009,0.151,0.1313,0.173,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2010,0.1587,0.1382,0.1815,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2011,0.1488,0.1289,0.1709,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2012,0.1319,0.1129,0.1532,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2013,0.1524,0.1316,0.1755,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2014,0.1405,0.1204,0.163,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2015,0.1319,0.1124,0.154,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 50,2016,0.1395,0.1191,0.1624,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2000,3.9297,3.7191,4.1492,2000-2016,-0.609,-0.8761,-0.3413,Trend is Falling,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2001,3.9431,3.7348,4.1599,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2002,3.8799,3.6776,4.0905,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2003,3.9719,3.7711,4.1807,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2004,4.0021,3.804,4.208,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2005,3.8238,3.6335,4.0215,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2006,3.9914,3.7993,4.1906,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2007,3.7646,3.5817,3.9545,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2008,3.8083,3.6265,3.9969,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2009,3.6275,3.4527,3.8089,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2010,3.9,3.7206,4.0858,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2011,3.7197,3.5472,3.8985,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2012,3.831,3.6551,4.0134,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2013,3.7647,3.5914,3.9444,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2014,3.6277,3.4573,3.8045,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2015,3.6641,3.4935,3.841,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 50-64,2016,3.4946,3.3283,3.6672,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2000,30.7281,30.1025,31.3634,2000-2016,0.4886,0.3828,0.5946,Trend is Rising,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2001,30.7354,30.1116,31.3688,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2002,31.3034,30.6753,31.9411,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2003,30.5138,29.8965,31.1408,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2004,31.7408,31.113,32.3782,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2005,31.6785,31.0546,32.3118,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2006,31.6625,31.0419,32.2924,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2007,32.3013,31.6779,32.934,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2008,32.323,31.7036,32.9515,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2009,32.2318,31.6168,32.8558,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2010,32.4935,31.88,33.1159,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2011,32.8413,32.2281,33.4634,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2012,32.6421,32.0371,33.2558,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2013,33.0242,32.4213,33.6355,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2014,32.4341,31.8425,33.034,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2015,32.9513,32.36,33.5507,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65+,2016,33.3321,32.7429,33.9292,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2001,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2002,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2003,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2004,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2005,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2006,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2007,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2008,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2009,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2010,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2011,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2012,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2013,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2014,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2015,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages <15,2016,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2000,0.0626,0.0453,0.0844,2000-2016,-,-,-,-,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2001,0.0647,0.0468,0.0872,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2002,0.0602,0.0428,0.0823,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2003,0.04,0.0259,0.059,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2004,0.0477,0.0319,0.0684,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2005,0.0736,0.0535,0.0987,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2006,0.0625,0.044,0.086,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2007,0.0357,0.0221,0.0544,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2008,0.057,0.0392,0.0799,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2009,0.0458,0.0299,0.067,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2010,0.0484,0.0319,0.0703,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2011,0.0387,0.0242,0.0586,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2012,0.0413,0.0261,0.0619,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2013,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2014,0.0408,0.0258,0.0612,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2015,0.0424,0.0271,0.0631,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 15-39,2016,0.0459,0.0299,0.0672,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2000,2.2368,2.1246,2.3535,2000-2016,-0.6393,-0.8937,-0.3843,Trend is Falling,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2001,2.2503,2.139,2.3659,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2002,2.2603,2.1507,2.3741,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2003,2.251,2.1437,2.3624,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2004,2.3009,2.1938,2.4119,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2005,2.253,2.1483,2.3616,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2006,2.2759,2.172,2.3835,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2007,2.1734,2.0733,2.2773,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2008,2.1961,2.0962,2.2998,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2009,2.096,1.9993,2.1963,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2010,2.2456,2.1462,2.3487,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2011,2.1401,2.0442,2.2395,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2012,2.1561,2.0596,2.2561,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2013,2.1876,2.0896,2.2894,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2014,2.0768,1.9813,2.1759,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2015,2.0725,1.9776,2.1711,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 40-64,2016,2.0028,1.909,2.1004,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2000,16.7643,16.1176,17.4302,2000-2016,-0.7147,-0.9123,-0.5167,Trend is Falling,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2001,16.5281,15.8838,17.1919,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2002,17.0077,16.3515,17.6835,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2003,16.1779,15.5369,16.8386,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2004,16.3306,15.6861,16.9947,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2005,16.1869,15.5458,16.8475,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2006,16.0961,15.4592,16.7524,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2007,16.0779,15.4468,16.7281,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2008,16.0482,15.4279,16.687,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2009,15.6733,15.0687,16.2958,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2010,15.4779,14.8843,16.089,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2011,16.3742,15.7701,16.9953,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2012,15.8426,15.2634,16.438,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2013,15.4185,14.8616,15.9908,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2014,14.9399,14.402,15.4926,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2015,15.0193,14.4898,15.563,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 65-74,2016,14.7786,14.2621,15.3089,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2000,46.0076,44.908,47.1272,2000-2016,0.9119,0.7893,1.0346,Trend is Rising,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2001,46.2812,45.1846,47.3977,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2002,46.946,45.847,48.0646,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2003,46.2004,45.1175,47.3029,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2004,48.603,47.4964,49.7289,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2005,48.6297,47.5304,49.748,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2006,48.6955,47.6015,49.8083,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2007,50.0532,48.9482,51.177,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2008,50.1311,49.0286,51.2523,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2009,50.3504,49.248,51.4712,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2010,51.1123,50.0064,52.2366,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2011,50.86,49.7615,51.9768,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2012,51.0244,49.9296,52.1373,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2013,52.2886,51.185,53.41,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2014,51.5767,50.4885,52.6826,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2015,52.5729,51.4804,53.6828,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages 75+,2016,53.6337,52.5389,54.7458,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2000,-,-,-,2000-2016,-,-,-,-,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2001,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2002,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2003,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2004,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2005,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2006,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2007,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2008,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2009,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2010,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2011,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2012,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2013,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2014,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2015,-,-,-,,,,,,Urinary Bladder
Both Sexes,Non-Hispanic White,Ages < 20,2016,-,-,-,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2000,4.4762,4.3931,4.5606,2000-2016,0.1752,0.0709,0.2797,Trend is Rising,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2001,4.4835,4.4007,4.5674,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2002,4.5586,4.4756,4.6427,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2003,4.4458,4.3645,4.5283,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2004,4.5996,4.5173,4.683,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2005,4.5801,4.4986,4.6628,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2006,4.5727,4.4919,4.6547,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2007,4.6152,4.5346,4.6969,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2008,4.6115,4.5316,4.6925,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2009,4.5662,4.4872,4.6462,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2010,4.6346,4.5558,4.7146,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2011,4.6386,4.5603,4.718,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2012,4.6135,4.5362,4.6918,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2013,4.6618,4.5848,4.7398,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2014,4.5513,4.476,4.6277,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2015,4.6181,4.5429,4.6943,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),All Ages,2016,4.6164,4.5419,4.6919,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2000,0.1487,0.1308,0.1685,2000-2016,-1.4625,-2.2796,-0.6385,Trend is Falling,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2001,0.1514,0.1334,0.1712,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2002,0.1649,0.1461,0.1854,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2003,0.1303,0.1138,0.1486,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2004,0.1485,0.1308,0.1679,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2005,0.173,0.1539,0.1939,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2006,0.1451,0.1276,0.1643,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2007,0.1396,0.1225,0.1584,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2008,0.1511,0.1331,0.1708,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2009,0.1364,0.1193,0.1553,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2010,0.1457,0.1278,0.1653,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2011,0.1361,0.1189,0.1551,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2012,0.1234,0.1069,0.1417,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2013,0.1378,0.1201,0.1574,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2014,0.1276,0.1105,0.1466,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2015,0.1169,0.1005,0.1352,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages < 50,2016,0.1235,0.1064,0.1424,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2000,3.7913,3.5927,3.9981,2000-2016,-0.869,-1.1445,-0.5926,Trend is Falling,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2001,3.767,3.5718,3.97,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2002,3.749,3.5584,3.9471,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2003,3.8245,3.6359,4.0205,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2004,3.861,3.6749,4.0541,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2005,3.6485,3.4709,3.8329,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2006,3.785,3.6066,3.9699,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2007,3.5992,3.429,3.7758,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2008,3.6491,3.48,3.8243,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2009,3.4306,3.2693,3.5979,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2010,3.6601,3.4956,3.8305,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2011,3.5105,3.3521,3.6746,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2012,3.6275,3.4661,3.7945,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2013,3.5149,3.3575,3.678,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2014,3.3785,3.2242,3.5383,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2015,3.3918,3.2384,3.5508,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 50-64,2016,3.2429,3.0936,3.3976,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2000,30.0671,29.4631,30.6805,2000-2016,0.3624,0.2608,0.4641,Trend is Rising,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2001,30.1381,29.5358,30.7495,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2002,30.6768,30.0714,31.2914,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2003,29.8925,29.2981,30.4959,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2004,30.9621,30.3596,31.5735,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2005,30.9197,30.3215,31.5266,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2006,30.8589,30.2651,31.4615,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2007,31.4469,30.8512,32.0511,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2008,31.2932,30.7038,31.8911,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2009,31.2774,30.6922,31.871,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2010,31.4938,30.911,32.0847,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2011,31.7575,31.1767,32.3464,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2012,31.4925,30.9206,32.0722,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2013,31.9258,31.356,32.5034,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2014,31.2723,30.7144,31.8377,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2015,31.8457,31.2883,32.4105,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages 65+,2016,31.9715,31.4189,32.5313,,,,,,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages <15,2000,-,-,-,2000-2016,-,-,-,-,Urinary Bladder
Both Sexes,White (includes Hispanic),Ages <15,2001,-,-,-,,,,,,Urinary Bladder
